SSBID1000M,pop_tot,year,easting,northing,base_station
23070006673000,24,2017,307500,6673500,1
23070006674000,14,2017,307500,6674500,1
23070006675000,57,2017,307500,6675500,1
23070006676000,72,2017,307500,6676500,1
23070006677000,30,2017,307500,6677500,1
23070006678000,2,2017,307500,6678500,1
23070006679000,41,2017,307500,6679500,1
23070006680000,38,2017,307500,6680500,1
23070006682000,281,2017,307500,6682500,1
23070006683000,5,2017,307500,6683500,1
23070006684000,2,2017,307500,6684500,1
23070006686000,2,2017,307500,6686500,1
23080006626000,1,2017,308500,6626500,3
23080006639000,14,2017,308500,6639500,3
23080006642000,436,2017,308500,6642500,3
23080006643000,372,2017,308500,6643500,3
23080006646000,15,2017,308500,6646500,3
23080006647000,50,2017,308500,6647500,3
23080006648000,15,2017,308500,6648500,3
23080006649000,7,2017,308500,6649500,3
23080006650000,1,2017,308500,6650500,3
23080006660000,2,2017,308500,6660500,1
23080006668000,30,2017,308500,6668500,1
23080006669000,22,2017,308500,6669500,1
23080006670000,2,2017,308500,6670500,1
23080006673000,17,2017,308500,6673500,1
23080006674000,37,2017,308500,6674500,1
23080006675000,212,2017,308500,6675500,1
23080006676000,31,2017,308500,6676500,1
23080006677000,16,2017,308500,6677500,1
23080006679000,42,2017,308500,6679500,1
23080006680000,27,2017,308500,6680500,1
23080006682000,53,2017,308500,6682500,1
23080006683000,40,2017,308500,6683500,1
23080006684000,10,2017,308500,6684500,1
23090006625000,1,2017,309500,6625500,3
23090006642000,226,2017,309500,6642500,3
23090006643000,192,2017,309500,6643500,3
23090006644000,22,2017,309500,6644500,3
23090006645000,33,2017,309500,6645500,3
23090006646000,20,2017,309500,6646500,3
23090006647000,49,2017,309500,6647500,3
23090006648000,18,2017,309500,6648500,3
23090006650000,22,2017,309500,6650500,3
23090006651000,3,2017,309500,6651500,3
23090006667000,17,2017,309500,6667500,1
23090006674000,56,2017,309500,6674500,1
23090006675000,58,2017,309500,6675500,1
23090006677000,29,2017,309500,6677500,1
23090006678000,39,2017,309500,6678500,1
23090006679000,40,2017,309500,6679500,1
23090006680000,52,2017,309500,6680500,1
23090006681000,26,2017,309500,6681500,1
23090006682000,49,2017,309500,6682500,1
23090006683000,62,2017,309500,6683500,1
23090006684000,12,2017,309500,6684500,1
23100006624000,1,2017,310500,6624500,3
23100006625000,2,2017,310500,6625500,3
23100006626000,2,2017,310500,6626500,3
23100006627000,1,2017,310500,6627500,3
23100006646000,44,2017,310500,6646500,3
23100006648000,5,2017,310500,6648500,3
23100006649000,9,2017,310500,6649500,3
23100006650000,2,2017,310500,6650500,3
23100006651000,1,2017,310500,6651500,3
23100006664000,6,2017,310500,6664500,1
23100006666000,12,2017,310500,6666500,1
23100006667000,4,2017,310500,6667500,1
23100006668000,9,2017,310500,6668500,1
23100006675000,52,2017,310500,6675500,1
23100006679000,7,2017,310500,6679500,1
23100006680000,3,2017,310500,6680500,1
23100006681000,15,2017,310500,6681500,1
23100006682000,18,2017,310500,6682500,1
23100006683000,23,2017,310500,6683500,1
23100006684000,4,2017,310500,6684500,1
23110006626000,1,2017,311500,6626500,3
23110006627000,12,2017,311500,6627500,3
23110006628000,3,2017,311500,6628500,3
23110006630000,2,2017,311500,6630500,3
23110006631000,7,2017,311500,6631500,3
23110006664000,4,2017,311500,6664500,1
23110006665000,2,2017,311500,6665500,1
23110006666000,7,2017,311500,6666500,1
23110006669000,6,2017,311500,6669500,1
23110006684000,26,2017,311500,6684500,1
23120006635000,7,2017,312500,6635500,3
23120006636000,5,2017,312500,6636500,3
23120006670000,4,2017,312500,6670500,1
23130006631000,6,2017,313500,6631500,3
23130006632000,5,2017,313500,6632500,3
23130006635000,1,2017,313500,6635500,3
23130006638000,1,2017,313500,6638500,3
23130006639000,11,2017,313500,6639500,3
23130006640000,23,2017,313500,6640500,3
23130006641000,4,2017,313500,6641500,3
23130006663000,6,2017,313500,6663500,1
23140006632000,10,2017,314500,6632500,3
23140006633000,3,2017,314500,6633500,3
23140006635000,1,2017,314500,6635500,3
23140006638000,2,2017,314500,6638500,3
23140006639000,32,2017,314500,6639500,3
23140006641000,17,2017,314500,6641500,3
23140006653000,9,2017,314500,6653500,3
23150006633000,22,2017,315500,6633500,3
23150006634000,24,2017,315500,6634500,3
23150006635000,22,2017,315500,6635500,3
23150006636000,4,2017,315500,6636500,3
23150006637000,7,2017,315500,6637500,3
23150006638000,35,2017,315500,6638500,3
23150006639000,10,2017,315500,6639500,3
23150006648000,2,2017,315500,6648500,3
23150006656000,10,2017,315500,6656500,3
23150006657000,3,2017,315500,6657500,3
23150006662000,2,2017,315500,6662500,1
23160006633000,22,2017,316500,6633500,3
23160006634000,104,2017,316500,6634500,3
23160006635000,60,2017,316500,6635500,3
23160006636000,182,2017,316500,6636500,3
23160006637000,22,2017,316500,6637500,3
23160006638000,30,2017,316500,6638500,3
23160006639000,15,2017,316500,6639500,3
23160006654000,9,2017,316500,6654500,3
23160006662000,2,2017,316500,6662500,1
23170006648000,1,2017,317500,6648500,3
23170006649000,6,2017,317500,6649500,3
23170006654000,12,2017,317500,6654500,3
23170006655000,2,2017,317500,6655500,3
23170006660000,8,2017,317500,6660500,1
23170006661000,6,2017,317500,6661500,1
23180006640000,2,2017,318500,6640500,3
23180006649000,7,2017,318500,6649500,3
23180006650000,6,2017,318500,6650500,3
23180006652000,2,2017,318500,6652500,3
23180006655000,2,2017,318500,6655500,3
23180006657000,2,2017,318500,6657500,3
23190006631000,3,2017,319500,6631500,3
23190006636000,3,2017,319500,6636500,3
23190006640000,3,2017,319500,6640500,3
23190006651000,2,2017,319500,6651500,3
23190006654000,3,2017,319500,6654500,3
23190006655000,2,2017,319500,6655500,3
23190006658000,6,2017,319500,6658500,1
23200006641000,10,2017,320500,6641500,3
23200006643000,1,2017,320500,6643500,3
23200006654000,8,2017,320500,6654500,3
23200006658000,1,2017,320500,6658500,1
23210006639000,8,2017,321500,6639500,3
23210006641000,2,2017,321500,6641500,3
23210006648000,2,2017,321500,6648500,3
23210006649000,5,2017,321500,6649500,3
23210006658000,2,2017,321500,6658500,1
